url,authors,section,title,year
https://mindmodeling.org/cogsci2011/papers/0198/index.html,"Lisa Pearl, Benjamin Mis","Thu 18:45 - Posters (18:45, Thu Jul 21)",How Far Can Indirect Evidence Take Us? Anaphoric One Revisited,2011
https://mindmodeling.org/cogsci2011/papers/0199/index.html,"James Bartolotti, Viorica Marian, Scott Schroeder, Anthony Shook","Thu 18:45 - Posters (18:45, Thu Jul 21)",Statistical Learning of a Morse Code Language is Improved by Bilingualism and Inhibitory Ability,2011
https://mindmodeling.org/cogsci2011/papers/0200/index.html,"Janet Hui-wen Hsiao, Kit Cheung","Thu 18:45 - Posters (18:45, Thu Jul 21)",The modulation of word type frequency on hemispheric lateralization of visual word recognition: Evidence from modeling Chinese character recognition,2011
https://mindmodeling.org/cogsci2011/papers/0201/index.html,Hartmut Fitz,"Thu 18:45 - Posters (18:45, Thu Jul 21)",A Liquid-State Model of Variability Effects in Learning Nonadjacent Dependencies,2011
https://mindmodeling.org/cogsci2011/papers/0202/index.html,Jon Stevens,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Learning Object Names in Real Time with Little Data,2011
https://mindmodeling.org/cogsci2011/papers/0203/index.html,"Oren Kolodny, Arnon Lotem, Shimon Edelman","Thu 18:45 - Posters (18:45, Thu Jul 21)",Learning a graph-structured generative probabilistic grammar of linguistic experience,2011
https://mindmodeling.org/cogsci2011/papers/0204/index.html,"Lauren Stites, Seyda Özçalışkan","Thu 18:45 - Posters (18:45, Thu Jul 21)",Childrens Developing Understanding of Spatial Metaphors for Time,2011
https://mindmodeling.org/cogsci2011/papers/0205/index.html,"David James Lobina, José Eugenio García-Albea","Thu 18:45 - Posters (18:45, Thu Jul 21)",The memory load of assembling syntactic phrases in mono clausal sentences,2011
https://mindmodeling.org/cogsci2011/papers/0206/index.html,John Ford,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Text-Based Similarity Measures and Attitude Scale Development,2011
https://mindmodeling.org/cogsci2011/papers/0207/index.html,"Meredith Meyer, Susan A. Gelman, Sarah M. Stilwell","Thu 18:45 - Posters (18:45, Thu Jul 21)",Generics Are a Cognitive Default: Evidence From Sentence Processing,2011
https://mindmodeling.org/cogsci2011/papers/0208/index.html,"Michele Burigo, Pia Knoeferle","Thu 18:45 - Posters (18:45, Thu Jul 21)",Visual attention during spatial language comprehension:  Reference alone isnt enough,2011
https://mindmodeling.org/cogsci2011/papers/0209/index.html,"Alex Fine, T. Florian Jaeger","Thu 18:45 - Posters (18:45, Thu Jul 21)",Language comprehension is sensitive to changes in the reliability of lexical cues,2011
https://mindmodeling.org/cogsci2011/papers/0210/index.html,"Klinton Bicknell, Roger Levy","Thu 18:45 - Posters (18:45, Thu Jul 21)",Why readers regress to previous words: A statistical analysis,2011
https://mindmodeling.org/cogsci2011/papers/0211/index.html,"Sarah Schwarzkopf, Helmut Weldle, Daniel Müller, Lars Koniezcny","Thu 18:45 - Posters (18:45, Thu Jul 21)",Mental Simulation of Spatial Perspective during Sentence Comprehension,2011
https://mindmodeling.org/cogsci2011/papers/0212/index.html,"Victoria Leong, Richard Turner, Michael Stone, Usha Goswami","Thu 18:45 - Posters (18:45, Thu Jul 21)",Spoken Nursery Rhymes Have a Fractal Rhythmic Structure - Evidence from Patterns of Slow Amplitude Modulation (AM),2011
https://mindmodeling.org/cogsci2011/papers/0213/index.html,"Alessandra Zarcone, Sebastian Pado","Thu 18:45 - Posters (18:45, Thu Jul 21)",Generalized Event Knowledge in Logical Metonymy Resolution,2011
https://mindmodeling.org/cogsci2011/papers/0214/index.html,Nicholas Gaylord,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Exploring Contextual Influences on Word Meaning via Multiple-Level Similarity Judgments,2011
https://mindmodeling.org/cogsci2011/papers/0215/index.html,"Carrie Theisen-White, Simon Kirby, Jon Oberlander","Thu 18:45 - Posters (18:45, Thu Jul 21)",Integrating the Horizontal and Vertical Cultural Transmission of Novel Communication Systems,2011
https://mindmodeling.org/cogsci2011/papers/0216/index.html,"Jessica Federman, Bradford Bell","Thu 18:45 - Posters (18:45, Thu Jul 21)",An examination of the effects of interruptions and learner characteristics on self-regulated learning during web-based instruction,2011
https://mindmodeling.org/cogsci2011/papers/0217/index.html,"Roy Seo, Damian Fricker, Chen Yu","Thu 18:45 - Posters (18:45, Thu Jul 21)",Spatial and Temporal Cues in Statistical Cross Situdational Learning,2011
https://mindmodeling.org/cogsci2011/papers/0218/index.html,"Loan Vuong, Antje Meyer, Morten Christiansen","Thu 18:45 - Posters (18:45, Thu Jul 21)",Simultaneous Online Tracking of Adjacent and Non-adjacent Dependencies in Statistical Learning,2011
https://mindmodeling.org/cogsci2011/papers/0219/index.html,"Hanna Popick, Melody Dye, Natasha Kirkham, Michael Ramscar","Thu 18:45 - Posters (18:45, Thu Jul 21)",Investigating how infants learn to search in the A-not-B task,2011
https://mindmodeling.org/cogsci2011/papers/0220/index.html,Francis Jeanson,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Coincidence Detection: Towards an alternative to Synaptic Plasticity,2011
https://mindmodeling.org/cogsci2011/papers/0221/index.html,"Emmanuel Pothos, Todd Bailey","Thu 18:45 - Posters (18:45, Thu Jul 21)",Attentional Selection in the Unsupervised Generalized Context Model,2011
https://mindmodeling.org/cogsci2011/papers/0222/index.html,Bruce Burns,"Thu 18:45 - Posters (18:45, Thu Jul 21)","Adaptive uses of random criterion: The largest number problem, the two-envelope problem, and the anchoring and adjustment heuristic",2011
https://mindmodeling.org/cogsci2011/papers/0223/index.html,"Makoto Toyota, Muneo Kitajima","Thu 18:45 - Posters (18:45, Thu Jul 21)",MultiDimensional (MD) Frame: The Basic Elements of Memory Structure,2011
https://mindmodeling.org/cogsci2011/papers/0224/index.html,"Mary Harmon-Vukic, Afzal Upal, Kelly Sheehan","Thu 18:45 - Posters (18:45, Thu Jul 21)",The Role of Mental Elaborations in Making Counterintuitive Ideas Memorable,2011
https://mindmodeling.org/cogsci2011/papers/0225/index.html,"Thomas Hills, Rui Mata, Andreas Wilke, Gregory Samanez-Larkin","Thu 18:45 - Posters (18:45, Thu Jul 21)",Exploration and Exploitation in Memory Search Across the Lifespan,2011
https://mindmodeling.org/cogsci2011/papers/0226/index.html,"Sarah L. Devantier, John Paul Minda, Mark Goldszmidt, Aimee L. Skye, Nicole N. Woods","Thu 18:45 - Posters (18:45, Thu Jul 21)",Context and Causal Structure Enhance Memory for Clinical Details,2011
https://mindmodeling.org/cogsci2011/papers/0227/index.html,"Nart B. Atalay, Seyit Yore","Thu 18:45 - Posters (18:45, Thu Jul 21)",Modeling Maqam Relations with Self-Organizing Maps,2011
https://mindmodeling.org/cogsci2011/papers/0228/index.html,Richard Ashley,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Memory for musical sequences beyond pitch:   Grammatical and associative processes,2011
https://mindmodeling.org/cogsci2011/papers/0229/index.html,Linda T. Kaastra,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Annotation as a (Meta)Cognitive Aid in Western Art Music Performance,2011
https://mindmodeling.org/cogsci2011/papers/0230/index.html,"Jörn Klinger, Julien Mayor","Thu 18:45 - Posters (18:45, Thu Jul 21)",Can Neural Adaptation Explain Word Choice?,2011
https://mindmodeling.org/cogsci2011/papers/0231/index.html,"Jose M. Gavilan, Jose E. García-Albea","Thu 18:45 - Posters (18:45, Thu Jul 21)",Relationship between Theory of Mind and Figurative Language Comprehension in Schizophrenia when controlling for IQ and Executive Functions,2011
https://mindmodeling.org/cogsci2011/papers/0232/index.html,"Candice Burkett, Roger Azevedo","Thu 18:45 - Posters (18:45, Thu Jul 21)","Metacognitive Judgments, Study-Time Allocation and Inferences: The Effect of Multimedia Discrepancies",2011
https://mindmodeling.org/cogsci2011/papers/0233/index.html,"Jiaying Zhao, Daniel Osherson","Thu 18:45 - Posters (18:45, Thu Jul 21)",Detecting deviations from randomness,2011
https://mindmodeling.org/cogsci2011/papers/0234/index.html,"Ruud Koolen, Martijn Goudbeek, Emiel Krahmer","Thu 18:45 - Posters (18:45, Thu Jul 21)",Effects of scene variation on referential overspecification,2011
https://mindmodeling.org/cogsci2011/papers/0235/index.html,"David Little, Bryan Pardo, Beverly Wright","Thu 18:45 - Posters (18:45, Thu Jul 21)",A Computational Model of Auditory Perceptual Learning: Predicting Learning Interference Across Multiple Tasks,2011
https://mindmodeling.org/cogsci2011/papers/0236/index.html,"Reza Shahbazi, David Field, Shimon Edelman","Thu 18:45 - Posters (18:45, Thu Jul 21)",The Role of Hierarchy in Learning to Categorize Images,2011
https://mindmodeling.org/cogsci2011/papers/0237/index.html,"Lorenzo Magnani, Emanuele Bardone, Tommaso Bertolotti","Thu 18:45 - Posters (18:45, Thu Jul 21)","Psychopaths Morality. Ethicocentrism, Free Will, and the Fear of Decriminalization",2011
https://mindmodeling.org/cogsci2011/papers/0238/index.html,"Emanuele Bardone, Lorenzo Magnani","Thu 18:45 - Posters (18:45, Thu Jul 21)",The Virtues and Vices of Biased Rationality: An Eco-Cognitive Account,2011
https://mindmodeling.org/cogsci2011/papers/0239/index.html,"Antonella Carassa, Marco Colombetti","Thu 18:45 - Posters (18:45, Thu Jul 21)",Layers of Joint Commitments in Interpersonal Communication,2011
https://mindmodeling.org/cogsci2011/papers/0240/index.html,"Masasi Hattori, Steven Sloman, Ryo Orita","Thu 18:45 - Posters (18:45, Thu Jul 21)",Effects of unrecognized hints and metacognitive control in insight problem solving,2011
https://mindmodeling.org/cogsci2011/papers/0241/index.html,"Yevdokiya Yermolayeva, David H. Rakison","Thu 18:45 - Posters (18:45, Thu Jul 21)",Differences in Infants' Perception of Objects' Internal Energy as a Function of Their Roles in a Causal Event,2011
https://mindmodeling.org/cogsci2011/papers/0242/index.html,Anne Gilman,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Does word confusability explain reversal of word-frequency effects in lexical decisions?,2011
https://mindmodeling.org/cogsci2011/papers/0243/index.html,"Aline Sevenants, Géry d'Ydewalle","Thu 18:45 - Posters (18:45, Thu Jul 21)","Semantic, Aesthetic, and Cognitive Effects of Flashbacks in Film",2011
https://mindmodeling.org/cogsci2011/papers/0244/index.html,"Agnes Scholz, Katja Mehlhorn, Franziska Bocklisch, Josef Krems","Thu 18:45 - Posters (18:45, Thu Jul 21)",Looking at Nothing Diminishes with Practice,2011
https://mindmodeling.org/cogsci2011/papers/0245/index.html,"Doehee Kim, Kyung Soo Do, Hanna Kim","Thu 18:45 - Posters (18:45, Thu Jul 21)","Intentionality, Foreseeability, and Cognitive Load Differently Affect the Cause and Blame Judgments",2011
https://mindmodeling.org/cogsci2011/papers/0246/index.html,"Boucher Lisa, Schoenherr Jordan, Thomson Robert, Lacroix Guy","Thu 18:45 - Posters (18:45, Thu Jul 21)",Explanatory Schemata as Determinants of Performance in a Syllogistic Reasoning Task,2011
https://mindmodeling.org/cogsci2011/papers/0247/index.html,"Aline Sevenants, Kristien Dieussaert, Walter Schaeken","Thu 18:45 - Posters (18:45, Thu Jul 21)",Truth Table Tasks: Directionality and Negation-Type,2011
https://mindmodeling.org/cogsci2011/papers/0248/index.html,Kuninori Nakamura,"Thu 18:45 - Posters (18:45, Thu Jul 21)",A closer look at moral dilemmas: latent structure of morality and the difference between the trolley and footbridge dilemmas,2011
https://mindmodeling.org/cogsci2011/papers/0249/index.html,"Jennifer Jacobs, Rochel Gelman","Thu 18:45 - Posters (18:45, Thu Jul 21)",Computing with rational numbers: Not easy even for college students,2011
https://mindmodeling.org/cogsci2011/papers/0250/index.html,"Bradley Morris, Rebecca Neiman","Thu 18:45 - Posters (18:45, Thu Jul 21)",Remembering connectives:  Visual-auditory consonance influences representations in time,2011
https://mindmodeling.org/cogsci2011/papers/0251/index.html,Coppin Peter,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Reconciling Competing Accounts of Picture Perception from Art Theory and Perceptual Psychology via the Dual Route Hypothesis,2011
https://mindmodeling.org/cogsci2011/papers/0252/index.html,Jarek Sierschynski,"Thu 18:45 - Posters (18:45, Thu Jul 21)",A View of Language from Somewhere in Particular,2011
https://mindmodeling.org/cogsci2011/papers/0253/index.html,"Walid Bahamdan, Rob Duimering","Thu 18:45 - Posters (18:45, Thu Jul 21)",Plan and Situated Action Relationship as a Function of Activity Category: An Experimental Approach,2011
https://mindmodeling.org/cogsci2011/papers/0254/index.html,"Insu Song, Denise Dillon","Thu 18:45 - Posters (18:45, Thu Jul 21)",Therapeutic Animatron: Interaction Framework for Making People Happy,2011
https://mindmodeling.org/cogsci2011/papers/0255/index.html,"Adam Cohen, Tamsin German","Thu 18:45 - Posters (18:45, Thu Jul 21)","Beliefs are represented as neither maps nor sentences in the head: ""Format blind"" processing and specialization for theory of mind",2011
https://mindmodeling.org/cogsci2011/papers/0256/index.html,"Bruno Galantucci, Ariel Malka, Carrie Theisen, Ben Rosenzweig, Kelly Gerin, Mordechai Ambrose","Thu 18:45 - Posters (18:45, Thu Jul 21)",THE COGNITIVE EFFECT OF PERSPECTIVE-TAKING ON SOCIAL COORDINATION,2011
https://mindmodeling.org/cogsci2011/papers/0257/index.html,"Laura Staum Casasanto, Tom Gijssels, Daniel Casasanto","Thu 18:45 - Posters (18:45, Thu Jul 21)",The Reverse-Chameleon Effect: Negative social consequences of anatomical mimicry.,2011
https://mindmodeling.org/cogsci2011/papers/0258/index.html,"Adena Schachner, Susan Carey","Thu 18:45 - Posters (18:45, Thu Jul 21)",Spontaneous goal inference without concrete external goals,2011
https://mindmodeling.org/cogsci2011/papers/0259/index.html,"Jeffrey Loewenstein, Rajagopal Raghunathan, Chip Heath","Thu 18:45 - Posters (18:45, Thu Jul 21)",The Repetition-Break Plot Structure: A Tool for Persuasion,2011
https://mindmodeling.org/cogsci2011/papers/0260/index.html,"Nicholas Duran, Rick Dale","Thu 18:45 - Posters (18:45, Thu Jul 21)",Spatial Cognition Adapts to Social Context,2011
https://mindmodeling.org/cogsci2011/papers/0261/index.html,"Ilyse Resnick, Kinnari Atit, Tilbe Goksun, Thomas F. Shipley","Thu 18:45 - Posters (18:45, Thu Jul 21)",Experts and Novices Use of Gesture in Explaining Geologic Maps,2011
https://mindmodeling.org/cogsci2011/papers/0262/index.html,"Jonna Nilsson, Kenny Coventry, Nicol Ferrier","Thu 18:45 - Posters (18:45, Thu Jul 21)",Allocentric Spatial Memory in Major Depressive Disorder,2011
https://mindmodeling.org/cogsci2011/papers/0263/index.html,Scott Moffat,"Thu 18:45 - Posters (18:45, Thu Jul 21)",How Do Younger and Older Adults Use Cues and Landmarks to Navigate?,2011
https://mindmodeling.org/cogsci2011/papers/0265/index.html,"Michael E. Roberts, Terri L. Bonebright, Dillen Wischmeier","Thu 18:45 - Posters (18:45, Thu Jul 21)","The Number, Type, and Configuration of Landmarks Distort Distance Estimates",2011
https://mindmodeling.org/cogsci2011/papers/0266/index.html,"Jelica Nejasmic, Antje Krumnack, Leandra Bucher, Markus Knauff","Thu 18:45 - Posters (18:45, Thu Jul 21)",Cognitive processes underlying the continuity effect in spatial reasoning,2011
https://mindmodeling.org/cogsci2011/papers/0267/index.html,"Jurģis ķilters, Ģirts Burgmanis, Zaiga Krijāne, Linda Apse","Thu 18:45 - Posters (18:45, Thu Jul 21)",Spatial Cognition and Perception of Large Scale Object Constellations: Evidence from Search Domain Analysis in Urban Environment,2011
https://mindmodeling.org/cogsci2011/papers/0268/index.html,"Frederic Dandurand, Thomas Shultz","Thu 18:45 - Posters (18:45, Thu Jul 21)",A Fresh Look at Vocabulary Spurts,2011
https://mindmodeling.org/cogsci2011/papers/0269/index.html,"Alexandra K. Frazer, Padraig G. O'Seaghdha","Thu 18:45 - Posters (18:45, Thu Jul 21)",Phrase Structure Priming Across Sentences: Facilitation or Reconfiguration?,2011
https://mindmodeling.org/cogsci2011/papers/0270/index.html,"Benoît Lemaire, Anne Guérin-Dugue, Thierry Baccino, Myriam Chanceaux, Léa Pasqualotti","Thu 18:45 - Posters (18:45, Thu Jul 21)",A cognitive computational model of eye movements investigating visual strategies on textual material,2011
https://mindmodeling.org/cogsci2011/papers/0271/index.html,Cheryl Cohen,"Thu 18:45 - Posters (18:45, Thu Jul 21)",Visualizing Cross Sections: Training Spatial Thinking Using Interactive Animations,2011
https://mindmodeling.org/cogsci2011/papers/0272/index.html,"Firat Soylu, Sharlene Newman","Thu 18:45 - Posters (18:45, Thu Jul 21)",Finger Based Representation of Numbers: Correlation Between Finger Tapping Ability and Digit Span,2011
